Size (bytes),Size (readable),Time (ms),mb/s
3400000,3.24 MB,2522.50,1.3478691774033698
3450000,3.29 MB,1975.70,1.7462165308471913
3450000,3.29 MB,2331.70,1.4796071535770428
3450000,3.29 MB,3236.70,1.065900454165299
3450000,3.29 MB,2610.00,1.3218390804597702
3450000,3.29 MB,2202.80,1.5661884873818175
3500000,3.34 MB,1797.90,1.9467156126688943
3500000,3.34 MB,1988.40,1.7602092134458547
3500000,3.34 MB,2070.50,1.6904129437333977
3500000,3.34 MB,1609.90,2.1740480775324165
3500000,3.34 MB,2464.10,1.4203968994713285
3550000,3.39 MB,2217.30,1.6010463175956215
3550000,3.39 MB,2413.90,1.4706491569622744
3550000,3.39 MB,2213.60,1.6037224430834653
3550000,3.39 MB,2056.20,1.7264857504108815
3550000,3.39 MB,1637.70,2.167674177195787
3600000,3.43 MB,2352.50,1.5302869287991498
3600000,3.43 MB,2209.40,1.629401647512704
3600000,3.43 MB,1817.40,1.980851766252995
3600000,3.43 MB,2030.90,1.7726131271797894
3600000,3.43 MB,1897.40,1.8973331927990742
3650000,3.48 MB,1926.20,1.8949226456205757
3650000,3.48 MB,1940.20,1.8812493557336323
3650000,3.48 MB,2564.80,1.4231129132892395
3650000,3.48 MB,2155.20,1.693578322195134
3650000,3.48 MB,2144.30,1.7021871939466064
3700000,3.53 MB,2333.10,1.5858728730056373
3700000,3.53 MB,1871.70,1.9768125233713247
3700000,3.53 MB,1779.80,2.0788852680111223
3700000,3.53 MB,2093.30,1.7675440691755924
3700000,3.53 MB,2102.40,1.7598934550939451
3750000,3.58 MB,2214.70,1.6932315889262446
3750000,3.58 MB,3130.30,1.1979682458561705
3750000,3.58 MB,2031.20,1.8461992910703073
3750000,3.58 MB,1744.70,2.1493666532891584
3750000,3.58 MB,1912.00,1.961297071129707
3800000,3.62 MB,2176.10,1.7462432792538887
3800000,3.62 MB,1790.20,2.122667858353985
3800000,3.62 MB,1730.10,2.1964048320981977
3800000,3.62 MB,2138.30,1.7771126595918703
3800000,3.62 MB,2050.60,1.85311616112896
3850000,3.67 MB,1649.80,2.333616195906749
3850000,3.67 MB,2168.50,1.7754207977864884
3850000,3.67 MB,2222.20,1.7325173251709283
3850000,3.67 MB,1917.70,2.0076132867466323
3850000,3.67 MB,2082.20,1.8490058591979839
3900000,3.72 MB,2080.90,1.874189052808318
3900000,3.72 MB,1928.00,2.0228215767634854
3900000,3.72 MB,2190.20,1.7806593005180775
3900000,3.72 MB,3038.30,1.2836125464910724
3900000,3.72 MB,2822.60,1.3817048111626324
3950000,3.77 MB,2860.50,1.3808774689739556
3950000,3.77 MB,2146.50,1.840204984859073
3950000,3.77 MB,2710.80,1.4571344252635172
3950000,3.77 MB,2382.30,1.658061537172036
3950000,3.77 MB,2223.60,1.7763986328523962
4000000,3.81 MB,2702.40,1.4801657785639348
4000000,3.81 MB,2427.70,1.6476500391296658
4000000,3.81 MB,1849.30,2.1629805872352863
4000000,3.81 MB,2203.40,1.8153762367324275
4000000,3.81 MB,2245.40,1.7814197915691556
4050000,3.86 MB,2072.40,1.9542559351420343
4050000,3.86 MB,2118.30,1.9119104942669585
4050000,3.86 MB,2178.60,1.8589920132245847
4050000,3.86 MB,2550.20,1.5881107364109746
4050000,3.86 MB,2520.10,1.6070790841671279
4100000,3.91 MB,1848.30,2.2182546123500573
4100000,3.91 MB,2019.70,2.030004456104347
4100000,3.91 MB,2004.10,2.045806097506209
4100000,3.91 MB,2052.60,1.9974666276830075
4100000,3.91 MB,2335.50,1.7555127381716977
4150000,3.96 MB,2181.10,1.9027096419160003
4150000,3.96 MB,1905.60,2.177791771627299
4150000,3.96 MB,2060.30,2.014269766541767
4150000,3.96 MB,2910.40,1.4259208356210489
4150000,3.96 MB,2430.70,1.7073271074259897
4200000,4.01 MB,2321.30,1.8093309783334306
4200000,4.01 MB,2378.90,1.765521879867075
4200000,4.01 MB,2407.80,1.7443309244975491
4200000,4.01 MB,2499.70,1.680201624202916
4200000,4.01 MB,2386.90,1.759604507934774
4250000,4.05 MB,2421.20,1.7553279365582226
4250000,4.05 MB,2362.20,1.7991702650049268
4250000,4.05 MB,2886.30,1.472473408864078
4250000,4.05 MB,2739.20,1.5515478971945735
4250000,4.05 MB,2265.50,1.8759655705142353
4300000,4.1 MB,2328.10,1.846999699330359
4300000,4.1 MB,2039.40,2.108463273521061
4300000,4.1 MB,2550.10,1.6862083839790298
4300000,4.1 MB,2105.50,2.042270244597483
4300000,4.1 MB,2633.10,1.6330560935816087
4350000,4.15 MB,2798.20,1.5545707955097445
4350000,4.15 MB,2025.00,2.1481481481481484
4350000,4.15 MB,2548.70,1.7067524620374754
4350000,4.15 MB,3638.10,1.1956790632492584
4350000,4.15 MB,3020.70,1.4400635614247388
4400000,4.2 MB,3080.00,1.4285714285714286
4400000,4.2 MB,2684.70,1.6389168249693133
4400000,4.2 MB,2389.50,1.841389412010881
4400000,4.2 MB,2330.50,1.8880068654795108
4400000,4.2 MB,2003.70,2.195937515592881
4450000,4.24 MB,2398.70,1.8551715512546259
4450000,4.24 MB,2392.40,1.8600568466765228
4450000,4.24 MB,2910.40,1.5289994502520858
4450000,4.24 MB,2702.30,1.64674536506121
4450000,4.24 MB,2461.40,1.8079141951691005
4500000,4.29 MB,2349.80,1.9150566005641787
4500000,4.29 MB,2421.70,1.8581987859745064
4500000,4.29 MB,2026.20,2.2209061296976516
4500000,4.29 MB,2211.00,2.03527815468114
4500000,4.29 MB,2217.60,2.029220779212598
4550000,4.34 MB,2032.20,2.2389528589672905
4550000,4.34 MB,3040.80,1.4963167587491646
4550000,4.34 MB,2879.80,1.5799708313011893
4550000,4.34 MB,3155.50,1.4419267944858185
4550000,4.34 MB,2832.10,1.606581688503081
4600000,4.39 MB,2160.20,2.1294324599544736
4600000,4.39 MB,2497.70,1.8416943588079078
4600000,4.39 MB,2592.50,1.7743490838958533
4600000,4.39 MB,2868.90,1.6034020007635132
4600000,4.39 MB,2490.20,1.8472411854447413
4650000,4.43 MB,2168.70,2.144141651677784
4650000,4.43 MB,2319.10,2.0050881807520473
4650000,4.43 MB,2756.90,1.686677064824651
4650000,4.43 MB,2694.40,1.7258016627040207
4650000,4.43 MB,2238.10,2.0776551539307375
4700000,4.48 MB,2831.30,1.6600148341768612
4700000,4.48 MB,3217.40,1.4608068626814485
4700000,4.48 MB,2844.70,1.6521953105758345
4700000,4.48 MB,2545.90,1.8461055029612303
4700000,4.48 MB,2659.00,1.7675817976682964
4750000,4.53 MB,2820.20,1.6842777107988727
4750000,4.53 MB,3205.70,1.4817356583640588
4750000,4.53 MB,2814.30,1.6878086913282273
4750000,4.53 MB,3057.90,1.5533536086826716
4750000,4.53 MB,2809.70,1.6905719471811802
4800000,4.58 MB,2910.60,1.6491445062907406
4800000,4.58 MB,3477.10,1.3804607287705928
4800000,4.58 MB,3131.70,1.5327138614868192
4800000,4.58 MB,2869.70,1.672648708931226
4800000,4.58 MB,2761.10,1.7384375792294238
4850000,4.63 MB,2372.50,2.0442571127502633
4850000,4.63 MB,2456.90,1.974032317142836
4850000,4.63 MB,2179.70,2.2250768454344034
4850000,4.63 MB,2407.90,2.0142032476506535
4850000,4.63 MB,2590.50,1.87222543910442
4900000,4.67 MB,2737.20,1.7901505187763644
4900000,4.67 MB,3180.50,1.5406382644238328
4900000,4.67 MB,2895.60,1.6922226826857543
4900000,4.67 MB,2805.70,1.7464447374968084
4900000,4.67 MB,2830.80,1.7309594460856879
4950000,4.72 MB,2705.70,1.8294711165297513
4950000,4.72 MB,2829.90,1.749178416194768
4950000,4.72 MB,2841.20,1.74222159650669
4950000,4.72 MB,3099.50,1.597031779319245
4950000,4.72 MB,2961.20,1.6716196136684514
