Size (bytes),Size (readable),Time (ms),mb/s
3700000,3.53 MB,3303.30,1.1200920291829224
3700000,3.53 MB,3500.60,1.0569616637147987
3750000,3.58 MB,3594.90,1.0431444546440725
3750000,3.58 MB,3440.80,1.0898628225994176
3750000,3.58 MB,3449.60,1.0870825602968532
3750000,3.58 MB,3450.20,1.0868935134195266
3750000,3.58 MB,3385.90,1.1075341858885681
3800000,3.62 MB,3563.10,1.0664870477954311
3800000,3.62 MB,3372.00,1.1269276393831553
3800000,3.62 MB,3555.60,1.0687366407919972
3800000,3.62 MB,3420.60,1.1109162135297976
3800000,3.62 MB,3442.80,1.1037527593818834
3850000,3.67 MB,3675.90,1.047362550667857
3850000,3.67 MB,3510.70,1.0966473922579687
3850000,3.67 MB,3518.50,1.0942162853488702
3850000,3.67 MB,3621.10,1.0632128358786073
3850000,3.67 MB,3431.30,1.1220237227872665
3900000,3.72 MB,3770.90,1.0342358588135714
3900000,3.72 MB,3527.70,1.1055361850497272
3900000,3.72 MB,3651.30,1.0681127269739408
3900000,3.72 MB,3806.30,1.024617082205804
3900000,3.72 MB,3453.70,1.1292237310710405
3950000,3.77 MB,3836.50,1.0295842564837743
3950000,3.77 MB,3600.90,1.0969479852259088
3950000,3.77 MB,3557.40,1.1103614999718823
3950000,3.77 MB,3651.80,1.081658360260714
3950000,3.77 MB,3728.60,1.0593788553344485
4000000,3.81 MB,3697.30,1.0818705541881777
4000000,3.81 MB,3773.70,1.059967670986048
4000000,3.81 MB,3647.90,1.0965212862194966
4000000,3.81 MB,3546.60,1.1278407488862647
4000000,3.81 MB,3767.40,1.0617401921749683
4050000,3.86 MB,3695.00,1.0960757780784844
4050000,3.86 MB,3680.80,1.100304281677882
4050000,3.86 MB,3649.80,1.1096498438270448
4050000,3.86 MB,3871.90,1.0459980887936093
4050000,3.86 MB,3727.10,1.0866357221432281
4100000,3.91 MB,3841.70,1.0672358591248472
4100000,3.91 MB,3876.50,1.0576551012511286
4100000,3.91 MB,3748.80,1.0936833119931915
4100000,3.91 MB,3833.20,1.0696024209537853
4100000,3.91 MB,3875.00,1.0580645161290323
4150000,3.96 MB,3902.70,1.0633663873728254
4150000,3.96 MB,3809.90,1.089267434840803
4150000,3.96 MB,3788.10,1.095536020696398
4150000,3.96 MB,3821.30,1.0860178473294626
4150000,3.96 MB,3769.20,1.1010293961583495
4200000,4.01 MB,3851.60,1.0904559144251806
4200000,4.01 MB,3996.30,1.0509721492380635
4200000,4.01 MB,3818.90,1.09979313414857
4200000,4.01 MB,3782.70,1.110318026806229
4200000,4.01 MB,3881.30,1.082111663617847
4250000,4.05 MB,3987.60,1.0658039923763418
4250000,4.05 MB,3752.00,1.13272921108742
