Size (bytes),Size (readable),Time (ms),mb/s
4250000,4.05 MB,1837.80,2.3125476112593493
4250000,4.05 MB,1904.50,2.2315568390653713
4250000,4.05 MB,1821.70,2.332985672738547
4250000,4.05 MB,1945.00,2.185089974293059
4250000,4.05 MB,1813.30,2.3437930844355512
4300000,4.1 MB,1844.50,2.331255082678233
4300000,4.1 MB,1872.30,2.296640495650721
4300000,4.1 MB,1899.70,2.2635152918846417
4300000,4.1 MB,1866.40,2.3039005572151026
4300000,4.1 MB,1818.10,2.3651064297970943
4350000,4.15 MB,1867.50,2.3293172690763053
4350000,4.15 MB,1847.00,2.3551705468327016
4350000,4.15 MB,1878.70,2.3154308830537604
4350000,4.15 MB,1886.20,2.306224154380833
4350000,4.15 MB,1886.60,2.3057351849961534
4400000,4.2 MB,1901.90,2.313475997679274
4400000,4.2 MB,2004.70,2.1948421210123503
4400000,4.2 MB,1899.00,2.3170089520800423
4400000,4.2 MB,1934.50,2.2744895321788574
4400000,4.2 MB,1923.10,2.2879725443188312
4450000,4.24 MB,1944.60,2.2883883575098425
4450000,4.24 MB,1900.20,2.341858751725038
4450000,4.24 MB,1963.40,2.26647652031501
4450000,4.24 MB,1927.40,2.308809795590247
4450000,4.24 MB,1992.90,2.2329268904544586
4500000,4.29 MB,2013.80,2.2345813884232095
4500000,4.29 MB,2012.50,2.2360248447204967
4500000,4.29 MB,1979.70,2.2730716775234763
4500000,4.29 MB,1924.00,2.3388773388773387
4500000,4.29 MB,1919.10,2.3448491480454257
4550000,4.34 MB,2002.10,2.2726137555465167
4550000,4.34 MB,1930.70,2.3566582068643376
4550000,4.34 MB,1888.80,2.40893689115162
4550000,4.34 MB,1957.50,2.3243933588761174
4550000,4.34 MB,1952.50,2.330345710627401
4600000,4.39 MB,1992.00,2.3092369477911645
4600000,4.39 MB,2096.40,2.1942377408829046
4600000,4.39 MB,1915.20,2.40183792814998
4600000,4.39 MB,1911.90,2.4059835765581417
4600000,4.39 MB,1924.00,2.3908523908523907
4650000,4.43 MB,1990.60,2.335979101767866
4650000,4.43 MB,2059.70,2.257610331598423
4650000,4.43 MB,1920.40,2.4213705478138143
4650000,4.43 MB,1987.80,2.3392695442232476
4650000,4.43 MB,2011.30,2.311937552829956
4700000,4.48 MB,1940.80,2.4216817806941116
4700000,4.48 MB,2057.30,2.2845477081644914
4700000,4.48 MB,1993.30,2.357898961524621
4700000,4.48 MB,1939.00,2.4239298607529656
4700000,4.48 MB,1931.40,2.433467950720595
4750000,4.53 MB,2077.70,2.2861818356804093
4750000,4.53 MB,2086.80,2.2762123825823584
4750000,4.53 MB,1984.10,2.394032558849992
4750000,4.53 MB,1987.50,2.389937106918239
4750000,4.53 MB,2049.60,2.317525370810799
4800000,4.58 MB,2049.70,2.341806117982103
4800000,4.58 MB,2177.90,2.2039579411450045
4800000,4.58 MB,2030.40,2.3640661938638377
4800000,4.58 MB,2009.40,2.388772767983359
4800000,4.58 MB,2040.90,2.3519035719638532
4850000,4.63 MB,2097.10,2.3127175623545777
4850000,4.63 MB,2035.80,2.38235583063518
4850000,4.63 MB,2041.90,2.3752387482177593
